source,target,iteration
1,3,1392
3,4,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
4,3,1392
3,4,1392
3,4,1392
4,2,1392
1,2,1392
1,3,1392
3,4,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
1,3,1392
1,3,1392
3,4,1392
3,1,1392
1,3,1392
3,4,1392
4,2,1392
1,2,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
1,3,1392
3,4,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
1,3,1392
3,1,1392
1,3,1392
1,3,1392
3,2,1392
3,2,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,2,1392
1,3,1392
3,4,1392
3,4,1392
4,2,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,2,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,1,1392
1,3,1392
3,4,1392
4,2,1392
3,4,1392
3,4,1392
4,2,1392
3,4,1392
3,4,2016
4,2,2016
3,4,2016
4,2,2016
3,4,2016
4,2,2016
3,4,2016
4,2,2016
3,4,2016
4,1,2016
1,2,2016
2,1,2016
1,2,2016
3,4,2016
4,2,2016
3,4,2016
4,2,2016
3,4,2016
3,4,2016
4,3,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
3,1,2016
1,2,2016
2,1,2016
3,4,2016
4,3,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
4,2,2016
2,1,2016
1,3,2016
3,4,2016
2,1,2016
1,3,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
4,3,2016
3,4,2016
3,1,2016
3,1,2016
1,2,2016
2,1,2016
1,3,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
4,3,2016
3,4,2016
3,4,2016
4,2,2016
3,4,2016
3,4,2016
4,2,2016
3,1,2016
1,2,2016
3,4,2016
4,3,2016
3,4,2016
3,4,2016
4,1,2016
1,2,2016
3,4,2016
4,1,2016
1,2,2016
3,4,2016
4,3,2016
3,4,2016
4,1,2016
1,3,2016
4,3,2016
3,4,2016
3,4,2016
4,1,2016
3,4,2016
4,2,2016
3,4,2016
3,4,2016
3,4,2016
3,1,2016
1,2,2016
3,4,2016
4,2,2016
3,1,2016
3,4,2016
4,2,2016
3,4,2016
3,4,2016
3,4,2016
3,4,2016
4,1,2016
1,2,2016
1,3,2016
3,4,2016
3,4,2016
4,1,2016
1,2,2016
3,4,2016
3,4,7713
4,3,7713
3,1,7713
1,2,7713
3,1,7713
1,2,7713
3,1,7713
1,4,7713
4,2,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,2,7713
4,3,7713
3,1,7713
1,2,7713
3,1,7713
1,2,7713
3,1,7713
1,2,7713
4,3,7713
3,1,7713
1,4,7713
1,4,7713
3,4,7713
4,3,7713
3,4,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
4,3,7713
4,3,7713
3,1,7713
1,4,7713
4,2,7713
2,1,7713
1,4,7713
4,2,7713
2,4,7713
3,4,7713
4,3,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,4,7713
3,1,7713
1,4,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,3,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,3,7713
3,1,7713
1,4,7713
4,3,7713
4,3,7713
3,1,7713
1,3,7713
3,1,7713
1,4,7713
3,1,7713
1,4,7713
4,3,7713
4,3,7713
3,1,7713
1,4,7713
3,1,7713
1,4,7713
4,3,7713
4,3,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,4,7713
3,1,7713
1,4,7713
3,1,7713
3,1,7713
1,4,7713
4,2,7713
4,2,7713
4,3,7713
4,3,7713
3,4,7713
4,2,7713
3,1,7713
1,4,7713
3,1,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,2,7713
4,3,7713
3,1,7713
1,3,7713
3,1,7713
1,4,7713
4,2,7713
3,1,7713
1,4,7713
4,3,7713
3,4,7713
4,3,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,3,7713
3,1,7713
1,2,7713
3,1,7713
1,2,7713
2,4,7713
2,4,7713
3,4,7713
3,1,7713
1,4,7713
4,2,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,2,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
3,1,7713
1,4,7713
4,2,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,3,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,4,7713
4,3,7713
3,4,7713
4,3,7713
3,1,7713
1,2,7713
3,1,7713
1,4,7713
4,3,7713
3,1,7713
1,4,7713
4,2,7713
4,3,7713
3,4,7713
3,1,2478
1,3,2478
3,4,2478
4,1,2478
1,2,2478
3,4,2478
4,1,2478
1,2,2478
3,4,2478
4,1,2478
1,2,2478
3,4,2478
4,1,2478
1,2,2478
3,4,2478
4,1,2478
1,2,2478
3,4,2478
4,2,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
1,2,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
1,3,2478
3,4,2478
3,4,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
4,1,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
1,4,2478
3,4,2478
4,2,2478
2,4,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
3,4,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,4,2478
3,4,2478
3,4,2478
4,1,2478
1,3,2478
3,1,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
4,2,2478
3,4,2478
4,3,2478
3,4,2478
3,4,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
1,4,2478
4,1,2478
1,2,2478
4,1,2478
1,3,2478
3,4,2478
1,3,2478
3,1,2478
1,4,2478
4,1,2478
1,2,2478
3,4,2478
3,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
3,1,2478
1,3,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,2,2478
3,4,2478
4,1,2478
1,2,2478
3,4,2478
4,2,2478
4,2,2478
2,4,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
3,4,2478
3,4,2478
4,1,2478
1,4,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
1,2,2478
4,1,2478
1,2,2478
4,1,2478
1,3,2478
3,4,2478
4,1,2478
1,2,2478
4,1,2478
1,3,2478
3,4,2478
3,4,2478
4,1,2478
1,2,2478
3,4,2478
4,1,2478
1,3,2478
4,1,2478
1,2,2478
3,4,2478
4,1,2478
1,3,2478
1,4,2478
4,1,2478
1,3,2478
3,1,2478
3,4,2882
4,3,2882
3,1,2882
1,2,2882
2,1,2882
1,2,2882
3,4,2882
4,2,2882
3,4,2882
4,2,2882
2,1,2882
1,2,2882
2,1,2882
1,2,2882
3,4,2882
4,2,2882
3,4,2882
4,2,2882
4,2,2882
2,1,2882
1,2,2882
3,4,2882
4,2,2882
2,1,2882
1,2,2882
4,3,2882
3,4,2882
3,4,2882
3,4,2882
3,1,2882
1,2,2882
2,4,2882
3,4,2882
3,1,2882
1,2,2882
2,1,2882
3,4,2882
4,3,2882
3,1,2882
1,2,2882
2,4,2882
3,4,2882
3,4,2882
3,4,2882
4,2,2882
2,4,2882
3,4,2882
4,3,2882
3,4,2882
3,4,2882
4,3,2882
3,4,2882
3,4,2882
4,3,2882
3,4,2882
4,2,2882
2,4,2882
3,4,2882
3,4,2882
4,3,2882
3,4,2882
3,1,2882
4,3,2882
3,4,2882
3,4,2882
3,4,2882
4,3,2882
3,1,2882
1,2,2882
2,4,2882
3,4,2882
3,4,2882
3,4,2882
4,3,2882
3,4,2882
3,4,2882
3,4,2882
4,2,2882
4,2,2882
2,1,2882
1,2,2882
3,4,2882
4,3,2882
3,1,2882
1,2,2882
3,4,2882
3,1,2882
1,2,2882
4,3,2882
3,4,2882
4,3,2882
3,1,2882
1,2,2882
3,4,2882
3,4,2882
4,3,2882
3,1,2882
3,4,2882
4,3,2882
3,4,2882
4,3,2882
3,1,2882
3,4,2882
3,4,2882
4,3,2882
3,4,2882
4,2,2882
4,2,2882
2,1,2882
3,4,2882
3,4,2882
3,4,2882
3,1,2882
1,2,2882
3,1,2882
1,2,2882
3,1,2882
1,2,2882
3,4,2882
3,4,2882
4,3,2882
3,1,2882
1,2,2882
2,1,2882
1,2,2882
3,4,2882
4,3,2882
3,4,2882
3,4,2882
4,3,2882
3,4,2882
4,2,2882
3,4,2882
4,3,2882
3,4,2882
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,1,7205
1,2,7205
1,2,7205
2,4,7205
4,2,7205
1,3,7205
3,2,7205
2,4,7205
4,2,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
4,3,7205
3,2,7205
4,2,7205
2,1,7205
1,3,7205
3,2,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
3,2,7205
2,4,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
3,2,7205
2,4,7205
4,3,7205
3,1,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,1,7205
1,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
3,2,7205
2,1,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
3,2,7205
2,4,7205
2,4,7205
4,3,7205
2,4,7205
4,3,7205
3,1,7205
1,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
1,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
3,2,7205
2,4,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,1,7205
1,3,7205
3,1,7205
1,2,7205
2,4,7205
1,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,1,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,2,7205
4,3,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
3,2,7205
2,1,7205
1,3,7205
3,2,7205
2,4,7205
4,2,7205
2,1,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,1,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
4,3,7205
3,2,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,4,7205
2,4,7205
4,3,7205
3,2,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,3,7205
3,2,7205
2,4,7205
4,2,7205
2,4,7205
4,2,7205
2,4,7205
3,4,6329
4,3,6329
3,1,6329
1,2,6329
3,4,6329
4,2,6329
3,1,6329
1,2,6329
3,4,6329
4,2,6329
3,4,6329
4,2,6329
3,4,6329
4,2,6329
3,1,6329
1,2,6329
2,4,6329
4,2,6329
2,1,6329
1,2,6329
3,4,6329
4,2,6329
2,4,6329
3,4,6329
4,2,6329
2,4,6329
3,4,6329
4,2,6329
2,1,6329
1,2,6329
2,1,6329
1,2,6329
2,4,6329
3,4,6329
3,4,6329
3,1,6329
3,4,6329
4,2,6329
2,4,6329
3,4,6329
4,2,6329
2,4,6329
3,4,6329
4,3,6329
3,1,6329
1,2,6329
2,4,6329
3,4,6329
3,4,6329
3,4,6329
4,2,6329
2,4,6329
3,4,6329
4,2,6329
2,1,6329
1,2,6329
2,4,6329
3,4,6329
4,2,6329
2,1,6329
3,4,6329
3,4,6329
4,2,6329
2,1,6329
1,2,6329
2,1,6329
1,2,6329
2,1,6329
1,2,6329
2,4,6329
3,4,6329
3,4,6329
4,3,6329
3,1,6329
1,2,6329
2,4,6329
3,4,6329
4,3,6329
3,1,6329
1,2,6329
2,4,6329
4,3,6329
3,4,6329
3,4,6329
3,4,6329
4,2,6329
3,1,6329
1,2,6329
2,1,6329
1,2,6329
2,1,6329
1,2,6329
3,4,6329
4,2,6329
2,1,6329
1,2,6329
3,4,6329
3,4,6329
4,3,6329
3,1,6329
1,2,6329
3,4,6329
4,2,6329
3,4,6329
3,4,6329
4,2,6329
2,1,6329
3,4,6329
4,2,6329
2,4,6329
3,1,6329
1,2,6329
3,4,6329
4,2,6329
2,1,6329
1,2,6329
2,4,6329
3,4,6329
3,1,6329
3,4,6329
3,1,6329
1,2,6329
3,4,6329
4,2,6329
2,1,6329
1,2,6329
3,4,6329
3,4,6329
4,2,6329
2,4,6329
3,4,6329
4,2,6329
3,4,6329
4,3,6329
3,4,6329
3,1,6329
1,2,6329
2,1,6329
1,2,6329
3,1,6329
3,4,6329
4,2,6329
2,1,6329
1,2,6329
2,1,6329
1,2,6329
2,1,6329
1,2,6329
3,4,6329
3,4,6329
3,4,4854
4,3,4854
4,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
4,2,4854
4,2,4854
1,2,4854
1,3,4854
3,4,4854
4,2,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,2,4854
3,4,4854
4,2,4854
4,3,4854
3,4,4854
4,2,4854
3,4,4854
4,1,4854
1,3,4854
3,4,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
3,4,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,1,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
3,4,4854
4,3,4854
3,4,4854
4,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
3,4,4854
4,3,4854
3,4,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,1,4854
4,3,4854
4,3,4854
4,3,4854
3,4,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,1,4854
1,2,4854
2,1,4854
1,3,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
3,4,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,2,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,2,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
4,2,4854
4,3,4854
3,1,4854
1,3,4854
1,3,4854
3,4,4854
3,1,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,2,4854
4,3,4854
3,1,4854
1,2,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,2,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
3,4,4854
4,3,4854
3,4,4854
4,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,1,4854
3,4,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,1,4854
1,2,4854
4,3,4854
3,4,4854
4,1,4854
1,3,4854
3,1,4854
1,3,4854
3,4,4854
4,2,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,2,4854
3,4,4854
4,3,4854
3,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,1,4854
1,3,4854
3,4,4854
4,1,4854
1,3,4854
3,4,4854
4,3,4854
3,1,4854
1,2,4854
1,3,4854
3,1,4854
1,3,4854
3,4,4854
4,2,4854
3,4,4854
4,1,4854
1,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
3,1,4854
4,3,4854
3,4,4854
4,3,4854
3,4,4854
4,3,4854
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
4,2,2739
1,3,2739
3,2,2739
3,1,2739
1,2,2739
1,3,2739
3,4,2739
4,2,2739
3,1,2739
1,3,2739
3,4,2739
4,2,2739
3,1,2739
1,2,2739
3,1,2739
1,2,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
4,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
3,1,2739
1,3,2739
3,1,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,4,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,4,2739
4,3,2739
3,4,2739
1,3,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
3,4,2739
3,1,2739
1,3,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,2,2739
2,1,2739
1,3,2739
3,4,2739
4,2,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
3,4,2739
3,1,2739
1,3,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,2,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
4,2,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
4,2,2739
1,3,2739
3,1,2739
1,2,2739
2,4,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
1,3,2739
3,4,2739
4,2,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,2,2739
1,3,2739
3,4,2739
1,2,2739
3,1,2739
1,3,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,2,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
1,3,2739
3,4,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
4,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,4,2739
4,2,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,3,2739
3,1,2739
1,2,2739
1,3,2739
3,4,2739
4,2,2739
3,1,2739
1,3,2739
3,4,2739
4,3,5066
4,3,5066
3,2,5066
2,4,5066
4,3,5066
3,2,5066
2,3,5066
3,2,5066
2,4,5066
4,2,5066
4,2,5066
2,3,5066
3,1,5066
1,2,5066
3,2,5066
2,3,5066
3,2,5066
2,3,5066
3,4,5066
4,2,5066
2,3,5066
3,2,5066
2,3,5066
3,2,5066
2,3,5066
3,1,5066
1,3,5066
3,4,5066
4,2,5066
3,4,5066
4,2,5066
2,3,5066
3,1,5066
1,4,5066
3,2,5066
2,3,5066
3,4,5066
4,2,5066
2,3,5066
3,4,5066
3,4,5066
4,2,5066
2,4,5066
4,2,5066
2,3,5066
3,2,5066
2,3,5066
3,2,5066
2,3,5066
3,4,5066
2,3,5066
3,2,5066
2,4,5066
4,1,5066
1,3,5066
3,1,5066
1,4,5066
3,4,5066
3,4,5066
4,1,5066
1,2,5066
2,3,5066
3,1,5066
1,4,5066
2,4,5066
4,2,5066
2,3,5066
3,4,5066
4,1,5066
1,2,5066
2,4,5066
2,1,5066
4,2,5066
2,3,5066
3,1,5066
1,3,5066
4,2,5066
2,3,5066
3,1,5066
1,2,5066
2,4,5066
2,3,5066
2,4,5066
4,2,5066
2,3,5066
3,1,5066
1,4,5066
3,2,5066
2,3,5066
3,1,5066
2,4,5066
4,2,5066
2,4,5066
2,3,5066
3,4,5066
2,3,5066
3,2,5066
2,3,5066
3,4,5066
4,2,5066
2,4,5066
3,1,5066
1,2,5066
2,4,5066
2,4,5066
4,3,5066
3,2,5066
2,3,5066
2,3,5066
3,2,5066
2,4,5066
4,2,5066
2,3,5066
3,2,5066
2,3,5066
3,2,5066
2,4,5066
4,1,5066
1,2,5066
2,3,5066
3,2,5066
2,4,5066
4,3,5066
3,4,5066
4,2,5066
2,3,5066
3,1,5066
1,3,5066
3,2,5066
2,4,5066
3,4,5066
4,2,5066
2,3,5066
3,4,5066
4,2,5066
2,4,5066
3,2,5066
2,1,5066
1,3,5066
3,2,5066
2,3,5066
3,4,5066
4,2,5066
2,4,5066
4,2,5066
2,3,5066
4,1,5066
1,3,5066
3,4,5066
4,2,5066
2,1,5066
1,2,5066
2,3,5066
3,2,5066
2,4,5066
1,4,5066
4,2,5066
2,1,5066
1,4,5066
4,2,5066
2,3,5066
3,2,5066
1,2,5066
2,4,5066
2,3,5066
3,2,5066
4,2,5066
2,3,5066
4,2,5066
4,2,5066
2,3,5066
3,2,5066
2,4,5066
4,2,5066
2,3,5066
2,3,5066
3,1,5066
1,2,5066
2,1,5066
4,2,5066
2,3,5066
3,2,5066
2,4,5066
2,3,5066
3,2,5066
2,4,5066
4,2,5066
2,1,5066
4,1,5066
1,3,5066
3,4,5066
4,2,5066
2,4,5066
4,2,5066
2,1,5066
1,3,5066
3,2,5066
2,4,5066
4,2,5066
2,4,5066
3,4,5066
3,2,5066
2,4,5066
4,2,5066
3,1,5066
1,4,5066
4,2,5066
1,4,5066
3,2,5066
2,4,5066
4,1,5066
1,3,5066
3,2,5066
2,1,5066
1,2,5066
2,3,5066
3,2,5066
2,3,5066
3,2,5066
2,3,5066
3,1,5066
1,2,5066
2,1,5066
1,4,5066
4,2,5066
2,3,5066
3,1,5066
1,4,5066
4,2,5066
2,4,5066
4,2,5066
2,3,5066
3,1,5066
1,4,5066
1,2,5066
2,3,5066
3,4,5066
4,1,5066
1,2,5066
2,4,5066
4,2,5066
2,4,5066
4,2,5066
2,3,5066
3,2,5066
2,4,5066
4,1,5066
1,4,5066
4,3,5066
3,4,5066
4,2,5066
2,3,5066
3,1,5066
1,4,5066
4,2,5066
3,4,5066
4,2,5066
2,4,5066
4,2,5066
2,4,5066
4,3,5066
2,4,5066
4,2,5066
2,3,5066
3,4,5066
4,2,5066
2,4,5066
4,2,5066
2,3,5066
3,4,5066
4,3,5066
3,1,5066
1,2,5066
4,3,5066
3,2,5066
2,4,5066
4,1,5066
1,4,5066
4,2,5066
3,4,5066
4,3,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
4,2,6712
3,4,6712
4,2,6712
4,3,6712
3,4,6712
4,2,6712
4,2,6712
4,3,6712
3,1,6712
1,2,6712
3,4,6712
4,3,6712
3,4,6712
4,2,6712
2,1,6712
1,2,6712
3,4,6712
4,1,6712
1,2,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
3,4,6712
4,2,6712
2,1,6712
1,2,6712
2,1,6712
4,2,6712
2,4,6712
4,3,6712
3,4,6712
4,3,6712
3,4,6712
3,4,6712
4,3,6712
3,4,6712
3,1,6712
1,3,6712
3,4,6712
3,4,6712
3,4,6712
4,3,6712
3,4,6712
3,4,6712
4,3,6712
3,4,6712
4,3,6712
